,title,topic,stance,comment,parent_id,comment_id,viewpoint
46,Removing the fetus without death,abortion,attack,"Did the theif ever ask ""Does this grocer need this bread?"". I will not tolerate someone who is selfish...however, someone who is humble and brave enough to ask for help will receive it from me. This actually happened to someone I know oddly enough. He was going to church and saw a family that was homeless and had no food. He invited them to stay at the church for a few days and they would supply them with food..etc. While in the church, the person that found this family went to go get the food and inform the pastor. When he came back he noticed the family was taking all the money from the collection plate (previous service). He told them to leave and to keep the money because that is what they get and nothing more from that church. They got around 30 bucks instead of having a place to sleep, eat, and be taken care of. 
So if this person steals my bread...I won't be able to catch them. But they won't be allowed back in my store (unless to return or pay for the bread).
[/quote]
And, very interesting, a woman is just your neighborhood grocery store and not a real human being, her womb being a ""loaf of bread.""[/QUOTE] To the unborn, the mother is the only way to survive. Do you not agree with this? Yet when an unborn, who isn't even stealing, is around you feel that he/she can be killed because the mother doesn't have to take care of him/her. Interesting chance of stance. Why the inconsistent thinking on your part?",46,47,topic_stance_votes_1
47,Removing the fetus without death,abortion,attack,"First, your statement implies that you believe that killing a child is better than letting it live with inadequate careemoticonXConfused Inadequate care is nothing compared to killing, and you know that. Letting them live is a small mercy, at least.
Second, if abortions is made illegal and the woman cannot kill it or get rid of it before it is born, than she'll have to take care of it herself. The Man should do the same of course, but that could start an entire new thread. If a mother doesn't take care of the baby, she'll endanger her own health and safety. She'll be forced to (along with Dad, but that's another thread) take care of that child for her own safety. There's nothing to stop her from putting the child up for adoption later.
""Since you care highly for these unborn persons , I'm hoping your answer will contain something about helping pregnant and poor women obtain adequate prenatal health care.""
The ""poor"" women can use the money they would have spent in having an abortion and use it too take care of their child. And there are plenty of ways to get help in medical care and things like that. And besides, if they didn't want to be pregnant because of money problems, well too bad. It's their fault for not thinking more before going into sex. A baby should not have to die for your own pleasure life.
Now this is just a thought, but how about taking the money from the funds that support abortion and turning it into money for those who have financial problems because of their pregnancy? With having money to pay for abortion if you can't afford it (in at least 17 states last time I checked), then perhaps the government can use that money to help mothers afford to live through their pregnancy.",44,48,topic_stance_votes_1
48,Removing the fetus without death,abortion,attack,"Not what I said, implied, nor feel. I'm asking you questions; you shouldn't infer my beliefs based on that. I think that if anti-choice people want to control a woman's reproductive system, then they need to address how she is going to get adequate care, how she is going to deal with abusive family relationships, etc. You're the ones that want to force a woman to give birth; If it were up to me I'd say give her all the options, give her all the education, and allow her to deal with the consequences (if there are any.) Besides, since you care so much about the innocent fetus, why should the fetus have to suffer at all b/c the mother has problems? It shouldn't, eh?
(Your statement I bolded) How? How will she be forced? I don't understand. Adoption is an alternative to parenting; of course she can do that later; no one is arguing that. I'm just trying to help you understand that it's nine months to that point, and those nine months are very important for the baby's health.
Why did you quote ""poor"" women? What does that mean? 
Do you know how much abortions cost? Compare the cost to the cost of taking care of oneself for a nine month period, plus additional medical costs. Don't forget, if Mom can't work b/c of her pregnancy, there's issue there too.
Of course you feel financial problems should not be the cause of abortions. But they are; that's reality. So that needs to be addressed; to just sweep it under the carpet under the guise of ""Should of thought of that before going into sex"" and shutting the door isn't going to help anyone.
I like this paragraph. Concrete idea; makes sense.
I would like to see some numbers; I don't know much about the states supporting abortions financially. Is this just a planned parenthood thing, or do other abortion clinics provide federal/state financial assistance as well? And how much is spent? Thanks in advance.",48,49,topic_stance_votes_2
49,Removing the fetus without death,abortion,support,"Steeeeve:
Does the grocer need the bread because he or she is starving?
Or, does the grocer need the bread to make more money?
Is it more moral to make more money than it is to let someone starve?
Is it selfish to want something because one is starving? Is that selfishness?
Or, desperation?
Is profit more important to you than moral justice?
Do you understand what moral justice is?
Do you worship money?
Do you worship the rich?",49,50,topic_stance_votes_2
50,Removing the fetus without death,abortion,attack,Did you ever think that selling that bread will allow the grocer to feed his family?,50,51,topic_stance_votes_1
51,Removing the fetus without death,abortion,attack,"I apologize, perhaps that isn't what you meant.
I do not want to force a woman to give birth. I don't want to force her to get pregnant either. If they don't want to give birth, they shouldn't get into sexual activites that include that risk. Like I've said before, it's nobody's fault but their own if they don't like it.
I'm not entirely settled on what I believe about pro-choice people, but I do know about abortion. For now, I'm calling myself against abortion. And you're right in two things. Anti-choice people should not try to control a woman's reproductive system, and women should be given proper education regarding these matters. I do think the option for letting the baby live should be a bit more open though.
The fetus may suffer abuse or bad family during its life, but at least it may live and may turn out into a nice, respectable person. You never can know for sure, and I don't think an option for killing it on those grounds should be available. Being killed is worse than living with a chance. Dead, well. You have no chance at all.
A woman who doesn't take proper care for her unborn child will endanger her own health, that is how she'll be forced to take care of it. Nine months, I know, can be extremely strenuous. Not that I've given birth emoticonXDonno , but my Mom has, 11 times. So I do know it is tough, but in answer to your question, the mother will have to bear it.
You are correct. 200-700$ is small compared to the extra things she'll need for nine months. But medical help is often needed after the abortion too, so it can be more as well. But the risk is still run when having sex, it's not the baby's fault.
It will help the babies, won't it? The woman (and man) must be held responsible regardless of reasons for things they didn't think of beforehand. Should the option to kill be allowed for that?
I got my info from here. http://www.aclu.org/reproductiverigh...s20040721.html
I don't have any numbers regarding where the money goes, but I think I can make an educated guess.
1.5 million abortions every year.
That's about 30,000 abortions every state.
17 do government funding for abortions, that's about 510,000 abortions for them.
That's 51 million dollars if each one was only 100$.
51 million dollars is a whole lot of money. For those that need it to live through their pregnancy, a sum that big could greatly aid them. And that's just the smallest amount possible. Think of it; with the older babies are (in weeks) that get aborted, think of how much more they would cost? It would be really nice if this sort of money could be used to help women through pregnancies.
I don't know if abortion clinics or planned parenthood things. Sorry, I'm not well informed on how they work.
17 states use government funding for abortions.",49,52,topic_stance_votes_1
52,Removing the fetus without death,abortion,attack,"If you desire to abolish abortion, than yes, you are forcing (some) women to give birth. That's the truth of the anti-choice position. It's an awesome decision to make for someone, regardless of their input or lives. I hope you get to talk to some women/girls/couples who face unwanted pregnancies so you know more about their lives.
So you're saying that women who have sex consent to giving birth? Do you consent to getting into a car accident every time you're in your car? 
I'll say it again; sex is not always about procreation.
You know about abortion? How is that? 
Anti-choice people should not try to control a woman's reproductive system? Aren't they, though? They are telling her that she must give birth. They are telling her that even if she were raped, even if she used birth control, even if she's 13, she has to have the baby? 
I hope that you are begining to understand where pro-choice people are coming from, specifically me: It's very upsetting to me to think that some (stereotype alert) old, rich, white man in a state capital whom I've never met, nor ever will meet introduces laws that would force me to give birth, a life changing, altering, and serious ordeal. I struggle to think of a comparative analogy. Can you?
Does your stance on abortion come from a moral standpoint? If so, then I ask, why not allow the woman to deal with her morals? She's the one who has to live with herself; let her decide what to do. I say completely educate her about the post-abortion psychological/physiological effects, make her aware of what could happen. 
So are you saying that you wouldn't do anything in an abusive situation? 
Of course you think it's better to allow the fetus to live than die no matter what the situation, but you're kind of glossing over what I was originally asking. What are you going to do/tell the pregnant girl in this situation? Please don't just sweep it under the rug. It's a real issue, and one girls/women get abortions for.
What of the women who don't take care of themselves on a regular basis? Do you think that they are going to magically change overnight b/c they are pregnant? Eat healthily, quit smoking, quit drinking, quit drugging, go to the doctor for checkups, exercise? I find myself repeating myself...what if she is too sick to work, and simply can't afford survival? Can't pay rent, can't pay utility bills, can't pay groceries? That's going to endanger her and the fetus, and she's not going to magically be able to pay those things just because she's pregnant. 
Medical help is often needed after the abortion? Like what? Don't forget that medical help is sometimes needed after birth as well.
You keep coming back to this (bolded sentence). I get the point already; do you get the point that people have sex for other reasons than to have children?
This is very personal, don't even answer-I don't want to know- just ask yourself- Have you ever had sex? If yes, do you consent to being a father every time you do it? 
---------------------------
Don't forget with your numbers, that not every abortion that happens in these states is gov't funded or assisted. Many are private, I just don't know how many. Can you find more specific stats?
Phew, that was a novel. Thanks for continuing to debate with me. :)",52,53,topic_stance_votes_2
53,Removing the fetus without death,abortion,support,"Though difficult to imagine, it seems to be only about procreation for many posters.",53,54,topic_stance_votes_2
54,Removing the fetus without death,abortion,attack,"The numbers were rough, I know. But considering that I took the lowest amount of money possible and how much adds up with just that, I don't think my guess was totally off.
I guess the big thing of this debate (or rather, something I use very often) is about whether a woman considers health risk, financial risks, family risks and career risks before having sex. I've not had sex, not sure about whether I personally ever will. But that is irrelevant.
So many different things you've brought up that I (as a person against abortion) need to think of before taking away abortions is, to me at least, shifting the burden of responsibility. You've asked me before what ""I"" would do for those unwanted unborn babies and what ""I"" would do to ensure their care. It seems to me that those question should be put to the mother and the father. ""THEY"" are the ones who had sex. ""THEY"" are the ones who ran the risk to their health, finances, career status and family status. ""THEY"" did it, ""THEY"" take resonsibility for ""THEIR"" actions. Should the baby have to die so they can avoid responsibility?
I would not prevent men and women from having sex. But having the option to kill so they can run clean of the risks involved is wrong and immoral.
Oh, by the way, only about 1% of women who have abortions are rape victims. 1 percent is small to the other 99% who have it for other reasons. And many women who are raped don't have abortions unless their relations force them to. (This is based off my studies, you can refute them if you'd like, they are not so deep)
Oh, and thanks for debating me. You've made me think very deeply about how I view this subject and the different circumstances involved. :)",53,55,topic_stance_votes_1
55,Removing the fetus without death,abortion,attack,"The grocer has only that one loaf of bread?
You know, Steeeeve, your saying that makes me think that you have not evolved beyond the basic animalistic instinct of the primitive human to grab everything and hang onto it for dear life, as opposed to a more highly evolved state of humanity where one gives, rather than takes, shares, rather than hoards, forgives and has mercy as opposed to rigidly enforcing archaic laws.",51,56,topic_stance_votes_2
56,Removing the fetus without death,abortion,attack,"People just don't think about these things before they have sex. Ideally, they should, but they don't. And then XXXX happens. That's why education is so important, and IMHO severely lacking. Teaching abstinence is good, but for 20, 30, whatever year olds in monogamous relationships (or not) isn't realistic. 
They only reason I ask what you would do to care for the unborn and women is because you want to abolish their choice to have an abortion. Since you've made that decision for them I wanted you to know the consequences of your decision that you may never have thought about before.
Sometimes people who get abortions are taking responsibility for their actions; they are aborting their problem. It's not an ""easy way out"" or avoiding responsibility, it's taking care of their problem. It may be immoral to you and many others, it may not seem ""right to kill"" so they can have sex -(and no one looks at it like this by the way; unless it's a repeated form of post-sex birth control, which disgusts me) but it's an option and people have to deal with it. No one wins the abortion debate. It sucks no matter how you look at it.
The issue of percentages with rape victims having abortions have been discussed at length. Please read some of the threads on this subject. They are very interesting.
That is all I ever want! Thanks for having an open mind. emoticonXHoho",55,57,topic_stance_votes_2
57,Removing the fetus without death,abortion,attack,"You're right, education about these matters should be studied more carefully and people should be more informed about them. 20 or 30 year olds? I'm afraid I don't quite understand. (Not trying to be sarcastic or mean, I truly do not understand that.) 
I'm taking away their license to kill a young, defensless baby. There shouldn't be a choice regarding letting it live or killing it. The decision and burden is on them, and aborting is not just getting rid of a ""problem"", they are picking the easy way out for convenience sake.
This is definitely a tricky subject. For those couples that have abortions because they believe they are doing the right thing could start an entire different topic with debates on what's right and wrong. (Maybe I will, we could debate there! :-) ) But so many of the different reasons I've seen just don't justify the killing. I've yet to see one reason that justifies the killing of an infant. (Of course, moral views vary all over the place, I may never find one if I hold to mine)
You're welcome. Nothing better than talking to an actual debater instead of a brick wall. emoticonXBanghead",57,58,topic_stance_votes_1
58,Removing the fetus without death,abortion,attack,"Maybe the grocer needed to sell that loaf of bread to pay rent to keep his business open to support his family? Not that this matters because stealing is still wrong and I wouldn't support it even if it was to save him from starving. 
You go on this long speech about how primitive humans grab onto everything and hang onto it...you mean like the man stealing the bread? Or gives rather than takes....you mean like the man stealing the bread (taking)? Mercy as in killing a human based on size of development? emoticonXConfused emoticonXConfused 
You are all over the place on the issues Simone",56,59,topic_stance_votes_1
59,Removing the fetus without death,abortion,attack,"You don't seem to understand, Steeeeve.
Starvation can mean death. If someone allows someone to starve to death might that not be murder?
Just on the supposition that you can follow that argument, I'm not holding my breath here, is not murder a greater criminal act than stealing?
Is the ownership of inanimate property more important than human life? Do property values have precedent over human life?",59,60,topic_stance_votes_2
60,Removing the fetus without death,abortion,attack,"no
on what level? There is no level of ""wrong""...if you are wrong you are wrong.
To you they do. To me, not so much. IF someone is starving, I am obligated to help them...if they steal from me, I am obligated to punish them. This isn't a hard concept.",60,61,topic_stance_votes_1
61,Removing the fetus without death,abortion,support,"Lets further explain. If the starving man was going to die without that bread, then I would have to let him have it....in other words I couldn't take it back. This is like the violionist example...I don't believe you are morally right if you disconnect the violionist although he would be held accountable if he was the reason for connection.",61,62,topic_stance_votes_1
62,Removing the fetus without death,abortion,support,"Sometimes, not only do we have the whole 'spending money on anything other than feeding starving africans' issue but also you have just said that human life rates over property - hence the fetus requirements from your property (body) for continued life override the inconvience and risk you suffer from pregnancy. Its the same as getting health insurance rather than providing for some homeless person - you are putting your own life and livelyhood at risk for the sake of another person's greater need. Admirable, but dangerous if we decide to enforce it.",60,63,topic_stance_votes_2
63,Removing the fetus without death,abortion,support,"Tastyfish, you failed to note my distinct singling out ""inanimate"" property as the property being discussed. My body is not an inanimate piece of property, it is not a loaf of bread, it is not someone's house, it lives, it breathes, it has rights, it belongs to me. I have the right to determine what it is used for.",63,64,topic_stance_votes_2
64,Removing the fetus without death,abortion,attack,"I meant that expecting 20, 30 year olds to be abstinent is unrealistic. They are going to have sex, and unwanted pregnancies will result. Punishing the mother for her action by forcing her to have a child is a type of punishment that I would stick under the heading of ""cruel and unusual"". 
First, allow me to remind you that an abortion is not an ""easy way out"". Ask someone who's had one if it was an ""easy"" choice, or if it was an ""easy"" procedure to go through. Secondly, what may be a convenience in your mind is not always so in the mind of the suddenly pregnant, scared, young girl. Abortion may be a cut and dry issue with many, but it is not so with everyone. At best, I think many pro-choicers see it as a necessary evil. 
Of course nothing justifies killing an infant. I never said anything did. Of course, a baby and an infant are born and need not live off the mother's body any longer.
What are your feelings on abortions that take place early on? I'm no fan of late term abortions, and second trimester ones are iffy as well. However, in the first trimester, the first couple months, I'm giving full rein to the mother. The fetus has no developed nervous system. This is where all the 'brain dead' comparisions and crud come into the mix, but to me that's apples and cymbals; so way out in left field that it's not comparable.
Have you known anyone who had an abortion?",58,65,topic_stance_votes_2
65,Removing the fetus without death,abortion,support,"I think you are making a distinction that isn't recognised by the law, dogs and cars are both still property - whilst there are extra rights associated with the dog (sort of, freedom from cruelty) I don't think you could suddenly turn around and say that if the starving man stole a chicken rather than a loaf of bread it a completely different case.
Its why I don't think the property rights argument is particularly valid, it is certainly a pro-choice one. Doesn't matter what sort of property it is, if its yours then its up to you want you want to do with it.",64,66,topic_stance_votes_2
66,Removing the fetus without death,abortion,attack,"It is cruel to kill. At least the mother gets to live; with or without pleasure time. Killing the baby is a sin as any other and an injustice to its rights. (As a normal person, unless there's a difference in your mind.)
I'm not trying to ""punish"" her for having sex. Nothing wrong with that (until I develop a wider more informed view on it concerning my beliefs) and there should be no punishment whatever. But let me ask you this, does wanting to live without a child and have sex anyways (which makes her prone to conception anyway) give a valid license to kill when it doesn't go the way they want?
Perhaps not everyone, but many.
What is necessary evil? I'm afraid I'm not well acquainted with that phrase. (Sorry if I sound dumb, but I'd like to know about the things I don't understand in these debates.)
I know you didn't.
I believe life begins at conception. Now, if you want to talk about the few hours in which the sperm and the egg just combine and are fertilized, yes, techincally that may be the time when it is not a baby yet. But nobody gets an abortion for those (I'm sure you know why) and nobody even knows about it till weeks after that happens. By then, in six weeks, it has arms, legs, a head and bones. And what if it doesn't have a nervous system? It still is a living human being with or without one, and it's going to get one eventually.
As a matter of fact I did meet someone (online) who had had an abortion. She was a mother of... 2, I think, and her baby was significantly far ahead in its growth time. (She had had it for quite a few weeks) She was, I believe, one of the victims who have been told the possibilities of health problems for the baby in its life and was induced by the doctor and medical team into having an abortion for the best; despite the babies large chances of survival and birth without such things. (Bernard Nathanson talks of doctors who speak like this)
She told me that the doctor had said that it ""definitely"" had undeveloped limbs and a bad case of illness that would have handicapped the baby in its mental capabilities. She did tell me that it was a heart-breaking decision and that she still mourns over her babies death. I didn't talk as civilly towards her as I could, but I did remain firm on the subject with her that they were only possibilites and that she did not even let the baby live to have a chance.
Well, that's my story about that one. If you'd like to talk about that further we could.",65,67,topic_stance_votes_1
67,Removing the fetus without death,abortion,attack,"Ah, you talk of sin. What is this, this ""sin"" concept? 
And what rights does an unborn fetus have? I suggest, that before we get into this, you read some of the other threads on ""unborn rights"". No sense beating a dead horse.
But it is going to be a punishment, if you abolish abortion. Mom's going to get punished for her sex life, whether you see it like that or not. If she's pregnant, doesn't want it, and is forced to continue (man, sounds like hell to me every time I type is out-a hellish society where women must surrender their reproductive organs to the whims of the gov't, to the morality of some people who consider their morals to be the best and push them against everyone else) that's punishment. Plain and simple. I can see it now; the finger wagging gov't official; ""You should have kept your legs together!"" to the 16 year old scared girl who's parents have disowned her, or will force her to keep the baby. How about the crack addict who prostitutes herself for crack? The 13 year old who didn't have any idea what sex was really for? The any year old who was raped? Incest cases? Or the poor, in debt so far up to her ears, 20 year old with no support system, and unable to work b/c she's so sick, about to be kicked out of her apartment, beaten by her boyfriend for ""catching pregnant""?
Tell me this; why do pregnant girls/women have to remain pregnant, in your opinion? Because it's the right thing to do? Is there such an absolute?
You don't sound dumb at all; just young. There's a difference. :)
Necessary evil...abortion in circumstances as above. If that's what the girl wants, and she's educated about her decision (as well as other options) then that is a necessary evil. Anyways, on a different tangent, don't we need evil to see the good?
You're right, development shouldn't matter much if you're looking at it from a morality standpoint, b/c it's going to 'eventually' get those necessary body systems for function. So if your morality is your argument, then those don't really matter.
My thoughts are that it's incapable of thought or independent action. It has no pain centers, so there's no pain. It's like, nothing. My dog has more significance to me than a 6 week old fetus. Ah, blaspheme, many will say. That's fine. I know I treat my dogs better than many, many people treat their children.
Wow, that's a horrible story. Sounds like she was a little railroaded into that decision. I hope you have some sympathy for her; she regrets her decision, and that's tough stuff. It's so easy to judge, so hard to feel empathy.
Throughout our entire conversation, I've held back from saying that it is difficult for me, a 27 year old woman, to hear a 16 year old male say all these things. Of couse you are entitled to your opinion, and of course you are entitled to vote on such isses, etc. but it is truth that you will never actually have to make this decision for yourself. It's easier when you can't put yourself in another shoes because of biology. 
On a side note:
I know there are many pro-life women. I wish I could find stats so I could know if my theory is right; the theory is that most pro-life women are indoctrinated with religious rhetoric. In which case, they're all wacko, b/c major religions of our day demote the status of women. Why would they want to belong to such an organization? emoticonXAngel I'm gonna get blasted for that. Heh.
Cheers to you, Prototype, for having an open mind and taking these things into consideration! emoticonXHoho",67,68,topic_stance_votes_2
68,Removing the fetus without death,abortion,attack,"Prototype, did you have a jolly good time dumping a huge guilt trip on that young woman.
Do you enjoy doing that sort of thing? Do you feel kind of smug about it?",67,69,topic_stance_votes_2
69,Removing the fetus without death,abortion,attack,"I have not heard of this phenomenon of physicians exaggerating the need of an abortion and ""inducing"" women to have them. What would be the motivation of clinicians to do that? 
After this woman had already had the abortion and was still mourning, what was to be gained by your actions?
1. Perhaps the doctor was telling her the truth. I would think this is most likely.
2. Perhaps the doctor was telling her this to ease her pain. 
3. Do you think that discounting this ""possibility"" was constructive?
4. Do you think that berating her actions after the fact, to a woman who already was mourning, was helpful to her?
Sounds kinda cold.",67,70,topic_stance_votes_2
70,Removing the fetus without death,abortion,attack,"Sure I do. I always love bringing down renewed guilt and self hatred on a person. Oh, and I laugh maniacally too. Ha, ha, ha!
Come on. This was a debate, plain and simple. She challenged me with her testimony and obviously wished to see how I'd take her story and react. I told her what I did in response. Of course I didn't feel smug about this, would you? I did keep her feelings in mind, and I responded likewise. I'm not a wandering beggar condemning the world regardless of circumstances.",69,71,topic_stance_votes_1
71,Removing the fetus without death,abortion,attack,"From what I gathered from his book, there is no evil intention behind it; necessarily. Doctors find it alright to do abortions (the pro-abortions ones) and as such, they believe that any circumstances regarding pregnancy or risks, they feel it is their job to try and convince them to do it. They don't consider anything morally wrong on this, they pretty much feel as if they did their job and that it's another accomplishment under their belt.
For one thing, I did not come into the topic and search for her to berate her. She came to me in my posts and challenged me.
Reason 1 -- There have been mothers who have been told of such things happening to their unborn infan,t and they let their baby be born. Guess what? They were fine. This doctor or medical team could very well have been wrong, but I think the persuasiveness of the doctor convinced her they were concrete.
Reason 2. -- Perhaps. But I think it would be a better idea to tell her the baby still had a fighting chance. It still had a significant way to go before birth. That might have eased the pain in knowing it MIGHT have problems, but that something good could still come from it.
Reason 3 -- No, I think discounting it was a low value of the human life. Killing it is worse than letting it live with a chance. That sounds better than a suggestion of total death, wouldn't it?
Reason 4 -- I could have dealt with her more ethically, I admit. But I did not berate her like an old granny coming to switch her cane at her adult daughter and telling her to be grateful for everything she did for her. But she made the choice to come to the topic, read it, see my things and try to rebute what I had said. This is not an excuse for what I said, it was a diplomatic but firm debate, I will not be made a monster for holding my own view even in such a circumstance.",70,72,topic_stance_votes_1
72,Removing the fetus without death,abortion,attack,"My sin concept is based on my religion. The abortion issue is a whole other thing unaffected by my religion though, so don't attack that.
I've read threads on this already. The laws of this country prohibit murder and killing of any person. A fetus is a person, isn't it? It looks an awful lot like one at five or six weeks, and that's the usual time for abortions. I could give you a link to some aborted babies at that age, unless you don't feel comfortable looking at them.
I'm going to punish her for becoming pregnant when she is doing everything possible that risks it? How is that unjust?
Not all the abortion cases are about rape, especially the ones you mentioned. You cannot generalize and stretch extreme circumstances like these over the whole lot of abortions going on for other reasons. (And rape victims frequently believe in letting the baby live instead of continuing the violence by killing.)
Plus, you are trying to compact every possible thing that can go wrong in a single case, and then you're trying to generalize this. If abortions are outlawed and women (and girls) are made to carry out their pregnancies, I would bet parents would be more careful about letting their child have sex; considering abortion is no longer a solution.
If you mean ""moral"" absolute, well... since America no longer bases its laws on a moral absolute, then it can't be argued on those grounds.
I believe a baby is a person like you and me and deserves to live. And it should be considered murder to kill them; regardless of people thinking they can play God and end the life of an infant because of physical or medical deformities. (Sure, kill all the sick ones. That shows REEEAL humanity)
Why do they have to remain pregnant? Well, in the first place, they don't need to become pregnant. The don't ever have to get pregnant. I think they should remain pregnant till the baby is born because they voluntarily performed such actions as to conceive.
Thank you, I think I understand now.
Don't worry, I won't condemn you for thinking your dogs are smarter and more capable than a baby that has yet to be born. :) Perfectly reasonable.
No pain? Well, neither will a five year old in a coma if you kill him. Just because feeling isn't present doesn't mean it isn't murder.
No independent action? A baby can kick, suck its thumb and even react to different types of music. That sounds like it needs a brain to do that.
I do have sympathy, but not necessarily the kind you're thinking. I'm sad because she was persuaded through her doctor and/or medical team that it had to happen. And I do believe she was human enough to feel bad about her decision, I never forgot that. Believe me, it was kind of a shock when I read it and I didn't feel very happy afterwards.
You're a woman? Maybe I'm clueless, but I thought from your avatar that you were a man. Oh well, I guess I can be glad I didn't base my responses on the gender I believed you to be.
I will never have to make that decision, true. But it doesn't invalidate anything I've said. A person can still have a valid and correct view on a situation regardless of gender. But I can tell you this, that the biologically fertile being was born from another biologically fertile being that chose to let them live. I think their children should be allotted the same rights.
You're welcome. :-)
I don't know about female degredation in religion; but regarding pro-lifers of both genders:
I think religious persons are more active pro-lifers than pro-abortionists because they have an absolute to base their beliefs on. A pro-abortionist can't excuse himself from such laws. Since more pro-lifers have found a moral basis for their views, they speak out more than a person who is pro-life with no other weapon than their belief in human rights and the justice system.
Women who fight for rights concerning this are merely trying to ridicule their own religion if it happens to condemn them for abortions and that strikes them as taking away their rights. They count that as degredation so they can scream about injustice.
That's my current theory, I stand to be corrected.",68,73,topic_stance_votes_1
73,Removing the fetus without death,abortion,attack,"haha, your reasoning is so funny. You have to qualify everything and then make certain exceptions to the rule for the sole purpose of justifying abortion. Why can't you just say you support discriminating and killing certain people instead of trying to deny this simple fact?",64,74,topic_stance_votes_1
74,Removing the fetus without death,abortion,attack,"You brought up sin. I have to think that your religious concepts cross the road with abortion somewhere. Of course, you're smart enough to know that if you say it does, then my reply will of course be...you cannot wish to legislate your religious doctrine to the masses. Of course. ;)
I think you may have gotten the wrong idea. I'm fighting for women's choice; the choice to remain pregnant, the choice to not remain pregnant. I'm not in the streets promoting abortions; big pictures on signs proclaiming ""Kill your Feti! Kill your feti!"" Do you see the difference?
I've seen the pictures. It really doesn't matter what they look like. There's just nobody home; how can there be, without a fully developed neural center? How can you kill someone that's not there, and has never been there?
You do understand that I'm not interested in late (3rd) trimester abortions at all, and even 2nd ones are iffy in my mind, with few stringent exceptions. 
People do not always have sex to make babies. To condemn them for this is ridiculous, idealistic, and fantasy.
Even if there is just one woman who was raped somewhere, I would not deny her a choice about her own violated body just because statisically the chance of her circumstance happening is very small.
And that's great; since I'm pro-choice- that some rape victims choose to remain pregnant. More power to them; like heck if I feel I would be more qualified than they to make such a decision.
A. Do you think I'm way off the mark here? Do you think that these things never happen?
B. You bet parents would be more careful? Do you think that parents have that much control over their kids? And hey, don't forget about the kids who don't live at home anymore. You need to meet some more XXXXXX if you think that people are going to be more careful about having sex if abortion is no longer a solution. :)
Man, you're generalizing all the individual reasons women have abortions under the heading of ""convenient"". I'm trying to show you that there's more to it than just ""convenience"". 
There we go. We're just going to butt heads until the end of time. I believe that a woman has priority numero uno, and since it's her body, she is the best decision maker in this situation. She has to live with herself, psychologically and physically. I don't.
Who said kill all the sick ones?
Do you think that everytime someone has sex they are voluntarily committing themselves to get pregnant? 
Your sarcasm is not appreciated, nor will help you get your point across. And on top, I didn't even say that. I said, they have more significance to me than a six week old fetus. A dog has personality, thinks, and determines it's actions. A six week old fetus isn't even 'there'.
Careful where you use the word ""murder"". I'm sure you're aware that ""murder"" is the illegal killing of a creature. Abortion is not murder, soldiers in the field aren't murdering anyone, etc. 
I knew this coma thing would come up. Is the child dependent on it's mother? Does the child have a fully developed brain, did the child have independent thought, and, lastly, does the mother want to keep it? Couldn't she just disconnect the life support? Is that moral?
No, wait, I really don't want to get into that. A kid in a coma is not the same as a 6 week old fetus in the womb. The End.
A six week old fetus? 
I'm glad you read about her experience. I hope you will not condemn her for her actions. That situation sucks.
Will Ferrell is funny to both sexes. :)
I purposefully put in that of course you are entitled to your opinion and it doesn't invalidate anything you've said so you wouldn't have to type this.
Interesting that you used the word ""chose"". Did she have a choice to make?",73,75,topic_stance_votes_2
