,title,topic,stance,comment,parent_id,comment_id,viewpoint
94,Death sentence to expencive?,death penalty,support,"I think there are arguments to be made on both sides, but a country as rich as America can afford to err on the side of protecting life. It's not like your in a war-torn country with a lack of resources. 
And as for 'Jesus was against the death penalty but I'm weak', that is one of the most hypocritical positions I've ever heard, especially for a Christian. If you said 'if someone killed my family I'd probably kill them though it would be wrong' that's one thing, but actively arguing for the position to be taken by the state when it runs directly against Christ's teachings is totally different. On that basis you could justify absolutely any action, and just say 'I'm not perfect'.
As for 'totally certainly guilty' criminals, if only these were executed the electric chair would soon get rusty from non-use. Eyewitnesses are frequently unreliable, DNA evidence has been overturned, and even personal confessions are unreliable: several people confessed to being the Yorkshire Ripper here in the UK who were found to have nothing to do with it.",94,95,topic_stance_votes_2
95,Death sentence to expencive?,death penalty,attack,"By his own words VoR admits to being PC (Pseudo Catholic). Just read the above statement again and see the hypocrisy there. If Christ were on Earth today, by current definations he might be judged to be a liberal which would, from VoR's narrow standpoint, make Him a member of the root cause of all evil on earth. We can all agree with VoR when he states, ""I am not that religeous"".
Dono",85,96,topic_stance_votes_2
96,Death sentence to expencive?,death penalty,attack,"I agree, yes I could be a better Catholic but why do you have compassion for murderers and rapists and none for the innocent, defenseless baby in the womb who has committed no crime or harmed anyone and just wants to have a chance at life like you and I..........",96,97,topic_stance_votes_1
97,Death sentence to expencive?,death penalty,attack,"Let's turn this around, why VOR do you have more compassion for the innocent then the guilty? God and jesus forgive all and loves all. Why have you failed to emulate your religion's savior? How can you even associate yourself with a religion when you clearly are rejecting some of the most important aspects?",97,98,topic_stance_votes_2
98,Death sentence to expencive?,death penalty,attack,"This may be difficult for you to comprehend, but this thread is not about ""a defenseless baby"". As for my feelings in regard to abortion, I have never posted on that subject so you have no knowledge (not an unusual occurrence) of how I feel or where my compassion lies.
Dono",97,99,topic_stance_votes_2
99,Death sentence to expencive?,death penalty,attack,"Jesus position on how to treat people is clear. He never stated whether or not that included foetuses. Incidentally, calling it a 'baby' and saying it 'wants a chance at life' are both hopelessly emotive.
What it comes down to is that where Christ's teachings are clear you ignore them and where they are not you claim his authority in your views.",97,100,topic_stance_votes_2
100,Death sentence to expencive?,death penalty,attack,"Well I don't know if your a Christian or not but when it comes to murdering babiesin the womb for no reason you will find you were wrong when you meet your maker.......
I know I am right............",100,101,topic_stance_votes_1
101,Death sentence to expencive?,death penalty,attack,"Did any one else notice that this paragon of pompous piety, who has confirmed his lack of religious validity, has changed his signature line to define what a ""mortal sin"" is? After admitting in his own words that he is ""not devout"", he continues to preach to others as the high priest of hypocrisy.
Dono",101,102,topic_stance_votes_2
102,Death sentence to expencive?,death penalty,attack,Change the subject when you have been proven wrong...........attack me.............sad.............what else is new? emoticonXRolleyes,102,103,topic_stance_votes_1
103,Death sentence to expencive?,death penalty,attack,"lol. That's rich. You are by far the biggest hypocrite ever. 
Why is it that you change virtually every argument you are losing to abortion?
Why is it that when you are losing, you revert to bush hater to dumb ""i love you comments?""
Why is it that you cut and run from every argument you lose after a short period of time?
Why is it that you can't answer any questions but you attack the asker of the questions with personal insults?
emoticonXRolleyes",103,104,topic_stance_votes_2
104,Death sentence to expencive?,death penalty,attack,"Oh, right, you proved him wrong. Sure you did. emoticonXRolleyes",103,105,topic_stance_votes_2
105,Death sentence to expencive?,death penalty,attack,"Ah, yes. Back to the threats. I don't personally murder babies, and have never heard of a baby being put into the womb. I suport the killing of foetuses in certain circumstances, and is not clear from the Bible that foetuses are persons:
''When people who are fighting injure a pregnant woman so that there is a miscarriage, and yet no further harm follows, the one responsible shall be fined what the woman's husband demands, paying as much as the judges determine.' 
suggests that the loss of a foetus was seen as worthy of a fine: children were after all valuable. But not worthy of death, the punishment for murder in the OT. Far more similar to the fine payed by a man who rapes a virgin and then refuses to marry her, damaging her bride-value to her father.
You on the other hand openly advocate state murder which you accept is in direct contravention of Christ's laws. As a mortal sin requires:
1. subject must be ‘grave matter’;
2. it must be committed with full knowledge
3. it must be committed with deliberate and complete consent.
I think that this is a clear example. I don't condemn others to hell, but you may wish to reconsider your beliefs.",101,106,topic_stance_votes_2
106,Death sentence to expencive?,death penalty,support,"obvious child, it should be quite clear as to VOR's line of thinking. He's not a real believer. In fact, many of his stances are very anti-christan all while he proclaims his faith. In fact, he has a belief that religion is nothing but a crutch a method of protecting aganist fear during times of trouble, many actual believers would take offense to that (and some already have here). It is quite clear that religion is merely a tool for VOR to advance his agenda. He doesn't actually believe.",106,107,topic_stance_votes_2
107,Death sentence to expencive?,death penalty,support,"oh, its surprising how many people believe that they're true Christians while happily ignoring the central tenets.
But if you're right its all the more important to bring out and display his dishonesty.",107,108,topic_stance_votes_2
108,Death sentence to expencive?,death penalty,support,"ABOUT THIS INNOCENCE PROJECT 
The Innocence Project at the Benjamin N. Cardozo School of Law was created by Barry C. Scheck and Peter J. Neufeld in 1992. It was set up as and remains a non-profit legal clinic. This Project only handles cases where postconviction DNA testing of evidence can yield conclusive proof of innocence. As a clinic, students handle the case work while supervised by a team of attorneys and clinic staff.
Most of our clients are poor, forgotten, and have used up all of their legal avenues for relief. The hope they all have is that biological evidence from their cases still exists and can be subjected to DNA testing. All Innocence Project clients go through an extensive screening process to determine whether or not DNA testing of evidence could prove their claims of innocence. Thousands currently await our evaluation of their cases.
DNA testing has been a major factor in changing the criminal justice system. It has provided scientific proof that our system convicts and sentences innocent people -- and that wrongful convictions are not isolated or rare events. Most importantly, DNA testing has opened a window into wrongful convictions so that we may study the causes and propose remedies that may minimize the chances that more innocent people are convicted.
As forerunners in the field of wrongful convictions, the Innocence Project has grown to become much more than the ""court of last resort"" for inmates who have exhausted their appeals and their means. We are now helping to organize The Innocence Network, a group of law schools, journalism schools, and public defender offices across the country that assists inmates trying to prove their innocence whether or not the cases involve biological evidence which can be subjected to DNA testing. We consult with legislators and law enforcement officials on the state, local, and federal level, conduct research and training, produce scholarship, and propose a wide range of remedies to prevent wrongful convictions while continuing our work to free innocent inmates through the use of postconviction DNA testing.
We hope that this site will raise awareness and concern about the failings of our criminal justice system. It is a facet of our society that eventually touches all of its citizens. The prospect of innocents languishing in jail or, worse, being put to death for crimes that they did not commit should be intolerable to every American, regardless of race, politics, sex, origin, or creed.
Innocence Project
100 Fifth Avenue, 3rd Floor
New York, NY 10011
info@innocenceproject.org
I would also suggest the book "" The Death of Innocents "" by Sister Helen Prejean.",108,109,topic_stance_votes_2
109,Death sentence to expencive?,death penalty,attack,"I don't either but the RCC which I belong to condemns all sinners that do not repent their sins..........
Some of my friends on the left want to have it both ways.........They think by calling a baby in the womb a fetus that it clears them of all responsiblity in a life or death question.........Maybe it lets them sleep better at night.......
The RCC has already threatened to with hold Holy Communion to politicians who are proponents of abortion..........I just hope they soon follow through with the threat..........",108,110,topic_stance_votes_1
110,Death sentence to expencive?,death penalty,attack,"Don't preach to me; you've proven how phony you are by wanting a woman to not have full autonomy over her own health care, yet you are the first to fry someone, guilty or not. Some Catholic you are, to use your faith as a crutch.",110,111,topic_stance_votes_2
111,Death sentence to expencive?,death penalty,support,"Kirk Bloodsworth was convicted in March of 1985 for the brutal killing and sexual assault of a nine year old girl. The victim was found dead in July of 1984. She had been strangled, raped, and beaten with a rock. Bloodsworth was arrested based on an anonymous call telling police that he was seen with the victim that day and an identification made by a witness from a police sketch that was based on the recollections of five eyewitnesses. At trial, all five witnesses testified that they had seen Bloodsworth with the victim. Also presented at trial was testimony that Bloodsworth had said that he had done something terrible that day that would affect his relationship with his wife. Additionally, he mentioned a bloody rock during the investigation. A shoe impression found near the victim matched his size.
This evidence was challenged in Bloodsworth's appeals, which asserted that the bloody rock was mentioned because the police showed him a rock during the interrogation. The incident he mentioned regarding his wife amounted to his failure to buy the food she had requested. Moreover, the police failed to inform the defense that there may have been another suspect. Bloodsworth's conviction was overturned by the appellate court and he was retried. This time, he was convicted and sentenced to two life terms, to run consecutively. 
In 1992, the prosecution agreed to DNA testing to be performed by Forensic Science Associates. The victim's shorts and underwear, a stick found at the scene, and an autopsy slide were compared against the blood standards of the victim and Bloodsworth. Using PCR based DNA testing, FSA determined that the amount of spermatozoa on the slide was insufficient for testing. Testing on the panties excluded Bloodsworth. Replicate testing performed by the FBI yielded the same results.
Bloodsworth was released from prison in June 1993 and pardoned in December 1993. He had spent over eight years in prison, two of those years facing execution.
Bloodsworth also became the first person to be exonerated from death row through postconviction DNA testing. The recent introduction of the Innocence Protection Act of 2003 establishes the Kirk Bloodsworth Postconviction DNA Testing Program, which will provide funding for testing under the act. To learn more about the IPA and to read Bloodsworth's remarks on the bill, please visit our Legislation section.",111,112,topic_stance_votes_2
112,Death sentence to expencive?,death penalty,attack,"So on the basis on what you admit you believe simply from faith (unquestioning?) in childhood teachings you consider yourself to have enough certainty to know the RCC is right?
And we've seen that on a TOTALLY CLEAR life/death question you choose death. Their view is more supportable than yours in Christian scripture.",110,113,topic_stance_votes_2
113,Death sentence to expencive?,death penalty,attack,"Of course I do.............I have total faith in my church and in Jesus Christ that is why although I am 67 years old I have no fear of dying.........
I think it would be horrible to be a believer in God and but not have faith.......",113,114,topic_stance_votes_1
114,Death sentence to expencive?,death penalty,support,"One more time, just for you to read.............",112,115,topic_stance_votes_2
115,Death sentence to expencive?,death penalty,attack,"Before lecturing me on changing the subject, I would suggest that you reread the title of this thread. It was not me who changed the subject to abortion. You have made the statement that I have been proved wrong. Would you care to point out the post(s) that did that? 
As for attacking you, I have a low post rate here because I usually just read and consider, but you have a penchant for inane statements that prompts me to respond and it is difficult to attack the statement without attacking the source. 
Dono",103,116,topic_stance_votes_2
116,Death sentence to expencive?,death penalty,attack,"Let me try and get away from the personal attacks and get back on the subject of this thread...........
I think the cost of Executing criminals can be greatly reduced by cutting back on the countless appeals a convicted criminal gets and the time the appeals take to process.........
I would say 2 very extensive appeals and a 2 year time frame should cover it........",116,117,topic_stance_votes_1
117,Death sentence to expencive?,death penalty,attack,"you never learn.  
1) Appeals prevent the US legal system from be comming Iran or Saudia Arabia
2) DNA testing may take over 2 years due to backlogging and regulation
3) Such people, as Hydra noted, were on death row for a number of years, yet were exonnerated. 
Even though you deny it, your statements show you have no problem executing innocent people.",117,118,topic_stance_votes_2
118,Death sentence to expencive?,death penalty,attack,"Since you were the one that got away from the subject, it is appropriate that you should be the one to come back.
And joining the rest of the western nations in eliminating capital punishment would save even more money, plus eliminating that pesky problem of killing innocent people.
You would get ""2 very extensive appeals"" (can some one decode that?) through preparation, filing, scheduling, hearing and ruling in 2 years. Any rational person knows that is not going to happen - ever.
Dono",117,119,topic_stance_votes_2
119,Death sentence to expencive?,death penalty,support,"Per state ... we are spending millions upon million.... 
scenario to the suggestion....
It cost way too much to house prisoners let alone executing that prisoner.
With all the apeals process and tricks up the sleeves , the cost becomes insurmountable.
but why in the world should the cost be inflicted on me as a tax payer? I pay more for correctional facilities and prisoners than I do educational services, social services, federal services that would benefit me better than if a convicted malicious, manslaughtering homocidal maniac gets his MTV,free healthcare, free university level education,free 3+ meals a day ,free ""money on the books"" , free sex, free room and board, etc...
Meanwhile all ""HIS"" freedoms costs are compiling and inflicted on me, you , them over there and especially....on the victims families. ' 
I agree 100% about the expense....
and that's what baffles me! A prisoner is a former citizen to his state.... or in a federal case...to his country. 
""former citizen"" 
If this were a suggestion box I would suggest an island similar to the survivor island .... completed isolated so that the prisoner is completeydependent on his will to serve his prison sentence . 
Not 1 single dollar funded to his survival , medical fund, meals, education, or anything.... and when his time is served to the very date... then release him . And instead of having it reversed in expenses , it would cost more to release him than it would to kill him.
And assuming he might survive... then...welcome back Kotter!
Just my thought.",1,120,topic_stance_votes_1
120,Death sentence to expencive?,death penalty,attack,"rina_marina
How does that solve the problem of appealing the island conviction as well as innocents?
Besides, the most brutal killers would likely make it out. And under such a system they would be free. Doesn't seem useful to me.",120,121,topic_stance_votes_2
121,Death sentence to expencive?,death penalty,support,how much money do you think the families of the innocent people who were put to death can sue for?,2,122,topic_stance_votes_2
